highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,total_clicks,days_active,avg_daily_clicks,avg_score,total_score,submission_count,min_score,max_score,withdrew_early
0,2,1,0,90,2964.0,141.0,3.6819875776397515,84.85714285714286,594.0,7.0,64.0,95.0,0
2,4,0,1,120,264.0,15.0,2.933333333333333,70.33333333333333,211.0,3.0,44.0,100.0,0
0,9,0,0,60,4174.0,114.0,6.084548104956268,92.44444444444444,832.0,9.0,74.0,100.0,0
0,9,0,0,30,4133.0,133.0,4.805813953488372,93.5,374.0,4.0,87.0,99.0,0
2,7,0,0,60,2615.0,104.0,4.595782073813708,90.0,990.0,11.0,67.0,100.0,0
2,3,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9,0,0,75,868.0,27.0,6.244604316546763,76.5,306.0,4.0,64.0,89.0,1
1,7,0,0,30,3937.0,88.0,4.842558425584256,89.0,534.0,6.0,79.0,100.0,1
0,2,0,1,120,284.0,23.0,2.272,75.6,378.0,5.0,69.0,90.0,0
0,3,0,0,120,3608.0,149.0,2.935720097640358,80.33333333333333,723.0,9.0,47.0,94.0,0
2,4,1,0,60,607.0,26.0,3.4101123595505616,77.2,386.0,5.0,68.0,100.0,0
0,9,1,0,60,711.0,62.0,2.755813953488372,74.6,373.0,5.0,72.0,76.0,0
0,0,1,0,60,951.0,44.0,2.8388059701492536,57.333333333333336,172.0,3.0,20.0,80.0,0
2,6,1,1,60,412.0,13.0,4.735632183908046,78.81818181818181,867.0,11.0,67.0,100.0,0
4,10,0,0,60,1144.0,67.0,4.46875,88.0,352.0,4.0,77.0,94.0,0
2,8,1,0,60,1352.0,86.0,2.5223880597014925,58.857142857142854,412.0,7.0,31.0,80.0,0
2,6,0,2,60,362.0,42.0,1.989010989010989,67.33333333333333,1010.0,15.0,46.0,100.0,1
1,3,1,0,60,135.0,7.0,2.5961538461538463,36.0,72.0,2.0,11.0,61.0,0
2,2,1,0,30,10768.0,256.0,7.802898550724637,93.77777777777777,844.0,9.0,80.0,100.0,0
2,6,1,0,120,1227.0,109.0,2.6162046908315566,92.72727272727273,1020.0,11.0,76.0,100.0,0
2,0,1,0,120,3692.0,93.0,5.653905053598775,73.0,876.0,12.0,44.0,98.0,0
2,2,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,5,0,0,120,2369.0,114.0,3.8395461912479742,78.33333333333333,940.0,12.0,60.0,92.0,0
0,2,0,0,60,2566.0,113.0,3.7624633431085046,81.0,324.0,4.0,69.0,91.0,0
2,6,0,2,60,2617.0,52.0,5.452083333333333,65.125,1042.0,16.0,36.0,91.0,0
0,4,1,0,120,574.0,48.0,2.3817427385892116,62.0,248.0,4.0,50.0,77.0,1
0,2,1,1,60,2115.0,142.0,2.7865612648221343,57.142857142857146,400.0,7.0,20.0,85.0,0
2,8,0,0,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,2,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,8,0,0,60,8.0,4.0,1.3333333333333333,62.0,62.0,1.0,62.0,62.0,1
1,2,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,1,0,0,60,212.0,20.0,1.8275862068965518,60.0,180.0,3.0,55.0,65.0,1
0,4,1,0,120,831.0,34.0,3.938388625592417,81.6,408.0,5.0,72.0,100.0,0
2,5,0,0,60,384.0,20.0,2.742857142857143,39.5,158.0,4.0,32.0,56.0,0
2,4,0,0,30,9.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,1
1,2,1,0,60,674.0,76.0,2.254180602006689,63.2,316.0,5.0,35.0,95.0,0
2,6,0,0,90,802.0,63.0,3.0150375939849625,57.0,285.0,5.0,40.0,69.0,1
2,7,0,0,120,33.0,4.0,1.9411764705882353,0.0,0.0,0.0,0.0,0.0,1
0,5,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,120,2357.0,88.0,4.262206148282098,77.0909090909091,848.0,11.0,61.0,96.0,0
2,8,0,0,60,140.0,20.0,2.3728813559322033,82.9090909090909,912.0,11.0,68.0,100.0,0
0,5,0,0,120,345.0,22.0,2.633587786259542,23.142857142857142,162.0,7.0,0.0,50.0,1
0,8,1,0,120,1333.0,32.0,4.245222929936306,78.66666666666667,236.0,3.0,74.0,84.0,1
0,9,0,0,60,2880.0,127.0,4.085106382978723,85.6,428.0,5.0,75.0,100.0,0
2,2,0,0,60,8859.0,238.0,4.838339705079192,88.16666666666667,1058.0,12.0,74.0,97.0,0
0,5,0,0,90,6113.0,176.0,4.531504818383988,94.28571428571429,1980.0,21.0,80.0,100.0,0
2,0,0,0,90,3482.0,105.0,4.7117726657645465,76.42857142857143,1070.0,14.0,41.0,90.0,0
2,8,0,0,30,540.0,29.0,3.884892086330935,85.77777777777777,772.0,9.0,40.0,100.0,0
2,4,0,0,330,104.0,12.0,2.6,55.0,55.0,1.0,55.0,55.0,1
0,1,0,0,90,208.0,16.0,4.16,69.5,139.0,2.0,67.0,72.0,1
1,7,0,0,60,603.0,13.0,5.198275862068965,55.0,165.0,3.0,20.0,78.0,1
0,7,0,0,60,1544.0,56.0,3.9287531806615776,68.16666666666667,818.0,12.0,52.0,88.0,0
2,8,0,0,60,450.0,45.0,3.1914893617021276,67.4,337.0,5.0,60.0,80.0,1
2,4,0,0,60,832.0,61.0,2.2486486486486488,74.625,597.0,8.0,60.0,100.0,0
2,8,0,0,60,28615.0,284.0,6.881914381914382,75.16666666666667,902.0,12.0,44.0,97.0,0
0,9,1,0,60,285.0,26.0,2.638888888888889,34.8,174.0,5.0,1.0,50.0,0
0,4,0,0,90,424.0,26.0,2.56969696969697,71.0,781.0,11.0,40.0,88.0,0
1,9,0,0,60,1085.0,81.0,2.0588235294117645,69.83333333333333,419.0,6.0,42.0,90.0,0
2,0,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,4,1,0,60,2315.0,109.0,4.23992673992674,57.8,289.0,5.0,1.0,83.0,0
0,1,0,0,30,314.0,20.0,3.14,89.625,717.0,8.0,60.0,100.0,0
2,0,0,0,60,651.0,18.0,6.51,44.0,88.0,2.0,30.0,58.0,0
0,9,0,0,90,2243.0,66.0,4.682672233820459,81.33333333333333,976.0,12.0,70.0,94.0,0
2,3,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,1,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,5,0,0,60,4749.0,149.0,4.715988083416088,83.0,996.0,12.0,70.0,96.0,0
1,1,0,1,60,60.0,5.0,2.608695652173913,91.0,91.0,1.0,91.0,91.0,1
2,1,1,0,30,1868.0,105.0,3.0226537216828477,88.33333333333333,795.0,9.0,65.0,100.0,0
1,8,1,0,170,1312.0,147.0,2.750524109014675,59.8,299.0,5.0,53.0,65.0,0
0,3,0,1,180,456.0,13.0,3.648,70.25,281.0,4.0,64.0,80.0,0
1,8,0,0,90,4692.0,158.0,4.0588235294117645,67.84615384615384,882.0,13.0,47.0,87.0,0
2,7,0,0,60,2444.0,142.0,3.447108603667137,93.75,375.0,4.0,90.0,98.0,0
2,1,0,0,60,3715.0,74.0,6.506129597197899,86.33333333333333,1036.0,12.0,54.0,100.0,1
0,5,0,0,60,628.0,26.0,2.7911111111111113,69.5,278.0,4.0,38.0,84.0,0
2,0,0,0,30,431.0,24.0,4.144230769230769,75.88888888888889,683.0,9.0,48.0,100.0,0
2,3,0,0,60,157.0,10.0,3.3404255319148937,46.0,46.0,1.0,46.0,46.0,1
2,0,0,1,120,580.0,56.0,2.109090909090909,85.15384615384616,1107.0,13.0,65.0,100.0,1
0,7,0,1,60,216.0,13.0,3.6610169491525424,40.0,80.0,2.0,30.0,50.0,0
0,5,0,0,60,1315.0,96.0,2.430683918669131,77.22222222222223,695.0,9.0,60.0,100.0,0
0,6,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,8,1,0,30,182.0,5.0,5.352941176470588,40.0,40.0,1.0,40.0,40.0,1
2,6,1,0,90,1204.0,33.0,5.123404255319149,63.833333333333336,766.0,12.0,40.0,81.0,0
2,4,0,1,60,770.0,44.0,3.701923076923077,75.2,376.0,5.0,65.0,100.0,0
2,5,1,0,60,549.0,34.0,3.3072289156626504,83.44444444444444,751.0,9.0,60.0,100.0,0
2,1,0,0,60,127.0,4.0,4.096774193548387,57.0,57.0,1.0,57.0,57.0,1
0,0,0,2,180,143.0,18.0,1.8101265822784811,66.85714285714286,468.0,7.0,48.0,83.0,0
0,0,0,0,120,834.0,54.0,3.088888888888889,86.0,516.0,6.0,67.0,100.0,0
0,3,1,0,60,380.0,13.0,4.935064935064935,97.0,97.0,1.0,97.0,97.0,1
0,0,0,0,60,7.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,1
2,2,0,0,120,176.0,15.0,2.3157894736842106,100.0,100.0,1.0,100.0,100.0,1
2,2,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9,1,0,60,2565.0,104.0,3.429144385026738,88.5,708.0,8.0,78.0,99.0,0
0,7,1,0,90,4393.0,116.0,4.843439911797134,80.2,802.0,10.0,66.0,93.0,0
1,5,1,0,60,7576.0,164.0,4.201885745978924,83.95238095238095,1763.0,21.0,58.0,100.0,0
2,8,1,0,90,9247.0,179.0,5.600847970926711,88.58333333333333,1063.0,12.0,74.0,100.0,0
2,3,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,8,0,0,180,83.0,12.0,1.8863636363636365,0.0,0.0,0.0,0.0,0.0,1
0,1,1,0,60,211.0,8.0,2.74025974025974,35.5,71.0,2.0,1.0,70.0,1
0,4,0,0,60,811.0,73.0,2.6765676567656764,75.0,300.0,4.0,50.0,89.0,0
0,1,0,0,120,1145.0,139.0,2.2991967871485945,68.3125,1093.0,16.0,31.0,95.0,0
0,5,0,0,180,483.0,44.0,2.7443181818181817,77.0,308.0,4.0,63.0,100.0,0
0,4,0,0,120,101.0,7.0,2.9705882352941178,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,120,797.0,46.0,2.6303630363036303,56.0,224.0,4.0,40.0,68.0,0
0,0,0,0,60,904.0,66.0,2.5828571428571427,75.5,755.0,10.0,55.0,100.0,0
2,0,0,0,30,9.0,2.0,1.5,65.0,65.0,1.0,65.0,65.0,1
2,0,0,0,30,628.0,41.0,4.158940397350993,95.0,855.0,9.0,80.0,100.0,0
0,5,0,0,120,4794.0,156.0,4.0117154811715485,59.38095238095238,1247.0,21.0,26.0,97.0,0
0,1,0,0,60,3863.0,85.0,5.64766081871345,77.66666666666667,932.0,12.0,64.0,96.0,0
0,4,1,0,150,657.0,49.0,2.389090909090909,87.81818181818181,966.0,11.0,60.0,100.0,0
0,1,1,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,5,0,0,120,1701.0,37.0,5.332288401253918,63.125,505.0,8.0,28.0,90.0,1
2,7,0,0,120,551.0,59.0,2.5391705069124426,89.0,445.0,5.0,84.0,93.0,0
0,6,1,0,60,2585.0,82.0,4.877358490566038,65.2,326.0,5.0,46.0,100.0,0
0,3,1,0,90,6.0,2.0,1.2,45.75,183.0,4.0,30.0,55.0,1
4,10,1,0,60,4777.0,161.0,4.815524193548387,79.6,398.0,5.0,77.0,85.0,0
0,4,0,0,60,482.0,33.0,2.386138613861386,66.57142857142857,466.0,7.0,30.0,81.0,0
0,0,0,0,90,206.0,14.0,2.1458333333333335,0.0,0.0,0.0,0.0,0.0,1
1,3,0,0,60,1052.0,20.0,5.394871794871795,85.41666666666667,1025.0,12.0,73.0,96.0,0
0,2,0,0,30,845.0,50.0,3.6422413793103448,68.0,612.0,9.0,50.0,100.0,0
2,4,0,0,60,36.0,3.0,2.1176470588235294,0.0,0.0,0.0,0.0,0.0,1
0,5,0,0,120,636.0,29.0,3.0,68.33333333333333,205.0,3.0,58.0,76.0,1
0,1,0,0,60,1649.0,48.0,4.606145251396648,80.9090909090909,890.0,11.0,63.0,92.0,0
2,0,0,0,60,71.0,5.0,1.9722222222222223,15.0,15.0,1.0,15.0,15.0,1
1,0,0,0,60,618.0,51.0,2.54320987654321,64.33333333333333,193.0,3.0,31.0,87.0,1
2,6,0,0,30,326.0,22.0,2.9107142857142856,66.42857142857143,465.0,7.0,40.0,80.0,0
2,4,0,0,90,282.0,10.0,4.476190476190476,68.0,68.0,1.0,68.0,68.0,1
2,3,1,0,90,7780.0,236.0,4.17381974248927,88.75,355.0,4.0,83.0,92.0,1
0,5,0,0,30,115.0,14.0,2.3469387755102042,67.5,135.0,2.0,63.0,72.0,1
0,7,0,0,60,1636.0,165.0,2.0920716112531967,89.57142857142857,627.0,7.0,76.0,100.0,0
0,0,0,0,90,95.0,6.0,2.878787878787879,0.0,0.0,0.0,0.0,0.0,1
0,9,0,0,60,928.0,71.0,2.5149051490514904,88.71428571428571,621.0,7.0,80.0,97.0,0
0,5,0,0,120,657.0,74.0,2.046728971962617,87.1,871.0,10.0,60.0,100.0,0
1,2,0,0,30,296.0,26.0,2.0,79.22222222222223,713.0,9.0,45.0,100.0,0
0,0,0,0,60,100.0,9.0,1.9230769230769231,71.7,717.0,10.0,40.0,100.0,0
0,0,0,0,30,43.0,4.0,2.388888888888889,71.5,143.0,2.0,54.0,89.0,0
2,3,1,0,60,1567.0,57.0,4.762917933130699,73.63636363636364,810.0,11.0,51.0,100.0,0
1,8,0,0,60,2309.0,101.0,3.676751592356688,77.30434782608695,1778.0,23.0,52.0,100.0,1
2,4,0,1,120,504.0,44.0,2.4827586206896552,88.72727272727273,976.0,11.0,65.0,100.0,1
1,8,1,1,30,1444.0,57.0,4.484472049689441,87.0,348.0,4.0,75.0,98.0,1
2,1,1,0,60,117.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1
2,1,0,0,120,153.0,8.0,3.1875,1.0,1.0,1.0,1.0,1.0,0
2,7,1,0,60,1750.0,72.0,4.050925925925926,77.6,388.0,5.0,55.0,100.0,0
0,9,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,10,0,0,60,468.0,67.0,1.8571428571428572,74.66666666666667,448.0,6.0,30.0,95.0,0
1,4,0,0,60,1360.0,117.0,2.804123711340206,83.27272727272727,916.0,11.0,60.0,100.0,0
2,9,1,0,210,90.0,7.0,2.6470588235294117,0.0,0.0,0.0,0.0,0.0,1
0,6,0,0,180,2380.0,83.0,4.837398373983739,97.0,970.0,10.0,89.0,100.0,0
0,1,0,0,180,964.0,58.0,2.619565217391304,49.0,245.0,5.0,33.0,67.0,0
4,5,0,0,30,1457.0,78.0,3.4526066350710902,68.53846153846153,891.0,13.0,20.0,89.0,0
0,6,0,0,120,683.0,85.0,1.8763736263736264,59.375,475.0,8.0,20.0,79.0,1
2,4,0,0,60,126.0,10.0,2.1724137931034484,0.0,0.0,0.0,0.0,0.0,1
0,2,1,0,60,622.0,43.0,3.0792079207920793,71.88888888888889,647.0,9.0,40.0,100.0,0
2,0,0,0,120,147.0,4.0,4.2,100.0,100.0,1.0,100.0,100.0,1
0,4,0,0,60,584.0,81.0,1.7969230769230768,85.71428571428571,600.0,7.0,50.0,97.0,1
2,6,0,0,60,3908.0,140.0,3.9918283963227785,80.46153846153847,1046.0,13.0,64.0,95.0,0
2,7,1,0,60,2543.0,155.0,3.408847184986595,81.25,325.0,4.0,55.0,100.0,0
1,2,1,0,50,885.0,54.0,3.702928870292887,98.0,490.0,5.0,94.0,100.0,0
2,8,0,1,120,1949.0,66.0,5.459383753501401,89.91666666666667,1079.0,12.0,85.0,99.0,0
2,6,1,0,30,1017.0,64.0,3.447457627118644,90.0,810.0,9.0,65.0,100.0,0
0,3,1,0,90,1280.0,96.0,2.7645788336933044,91.0,455.0,5.0,84.0,98.0,0
0,3,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,5,0,0,60,251.0,22.0,2.51,83.0,332.0,4.0,67.0,100.0,0
2,0,0,0,240,1186.0,55.0,3.825806451612903,78.4,392.0,5.0,69.0,100.0,0
0,2,1,0,180,4236.0,106.0,4.644736842105263,79.4,1191.0,15.0,42.0,94.0,1
2,8,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9,0,0,60,1960.0,101.0,4.100418410041841,73.8,369.0,5.0,30.0,95.0,1
0,8,0,1,90,869.0,29.0,4.909604519774011,73.0,584.0,8.0,60.0,81.0,1
2,3,0,0,90,1053.0,64.0,2.7209302325581395,25.666666666666668,154.0,6.0,3.0,44.0,1
0,8,0,0,60,3305.0,167.0,3.943914081145585,57.61538461538461,749.0,13.0,19.0,94.0,0
0,1,0,0,60,1137.0,109.0,2.278557114228457,91.5,1281.0,14.0,80.0,97.0,0
0,4,0,0,60,676.0,47.0,2.704,61.714285714285715,432.0,7.0,44.0,77.0,0
1,1,0,0,90,1561.0,158.0,2.3023598820059,63.76923076923077,829.0,13.0,28.0,100.0,0
1,7,1,0,60,822.0,80.0,2.4391691394658754,90.81818181818181,999.0,11.0,80.0,100.0,0
0,4,0,0,30,667.0,36.0,3.8114285714285714,84.0,756.0,9.0,1.0,100.0,0
1,8,1,0,30,1048.0,52.0,3.6515679442508713,93.88888888888889,845.0,9.0,80.0,100.0,0
2,1,0,0,60,4429.0,104.0,4.380811078140455,89.16666666666667,1070.0,12.0,80.0,96.0,0
2,2,0,0,180,417.0,35.0,3.0217391304347827,82.0,820.0,10.0,59.0,100.0,1
2,9,1,0,30,1221.0,108.0,3.075566750629723,81.11111111111111,730.0,9.0,40.0,100.0,0
2,0,0,0,60,382.0,18.0,2.9160305343511452,60.0,660.0,11.0,40.0,100.0,0
0,3,0,0,90,2221.0,155.0,2.4705228031145716,76.75,1228.0,16.0,40.0,100.0,1
1,1,0,1,60,68.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1
2,9,0,0,60,757.0,88.0,2.219941348973607,89.81818181818181,988.0,11.0,72.0,100.0,0
1,7,1,0,60,1100.0,58.0,3.5031847133757963,95.6,478.0,5.0,90.0,100.0,0
0,7,0,0,60,305.0,35.0,2.089041095890411,69.2,346.0,5.0,60.0,75.0,0
0,10,0,0,90,1165.0,110.0,2.3727087576374744,79.0,553.0,7.0,71.0,85.0,0
2,2,0,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0,0,0,90,582.0,27.0,3.197802197802198,73.0,146.0,2.0,70.0,76.0,1
1,4,0,0,60,502.0,46.0,2.1181434599156117,57.666666666666664,346.0,6.0,30.0,90.0,0
0,6,0,0,60,4639.0,135.0,5.369212962962963,87.0,348.0,4.0,83.0,91.0,0
0,6,0,0,60,4783.0,140.0,4.166376306620209,77.25,927.0,12.0,58.0,94.0,0
0,10,0,0,150,19199.0,241.0,7.177196261682243,92.42857142857143,1941.0,21.0,80.0,100.0,0
2,9,0,0,60,1299.0,132.0,2.042452830188679,81.71428571428571,572.0,7.0,53.0,97.0,0
2,1,0,0,30,501.0,31.0,4.282051282051282,72.57142857142857,508.0,7.0,32.0,100.0,0
2,1,0,0,90,6101.0,105.0,6.0827517447657025,87.0625,1393.0,16.0,50.0,99.0,1
0,1,0,0,60,1211.0,108.0,2.3066666666666666,88.0,616.0,7.0,71.0,96.0,0
4,10,0,0,60,2904.0,118.0,4.80794701986755,95.0,380.0,4.0,90.0,98.0,0
0,1,0,0,60,368.0,35.0,2.2576687116564416,76.36363636363636,840.0,11.0,30.0,100.0,0
2,9,0,0,30,285.0,19.0,2.3949579831932772,78.71428571428571,551.0,7.0,60.0,100.0,0
0,10,0,0,90,2360.0,195.0,2.5458468176914777,62.42857142857143,437.0,7.0,47.0,83.0,0
2,9,0,0,60,1052.0,84.0,2.5847665847665846,88.63636363636364,975.0,11.0,78.0,100.0,0
4,10,1,0,30,313.0,16.0,3.5568181818181817,51.0,204.0,4.0,40.0,62.0,1
2,3,0,0,30,383.0,9.0,4.559523809523809,0.0,0.0,0.0,0.0,0.0,0
0,4,0,0,60,4012.0,147.0,3.876328502415459,90.33333333333333,1084.0,12.0,81.0,99.0,0
2,5,1,0,120,575.0,152.0,1.7011834319526626,62.63636363636363,689.0,11.0,40.0,100.0,0
2,2,0,0,150,3459.0,175.0,5.116863905325443,82.3,823.0,10.0,60.0,100.0,0
2,5,1,1,120,979.0,51.0,3.003067484662577,40.0,400.0,10.0,14.0,72.0,1
0,0,0,0,120,385.0,42.0,2.4213836477987423,55.72727272727273,613.0,11.0,40.0,80.0,0
2,0,0,0,60,56.0,5.0,2.074074074074074,90.66666666666667,272.0,3.0,85.0,100.0,1
2,5,0,1,150,645.0,31.0,3.3247422680412373,90.0,90.0,1.0,90.0,90.0,1
0,9,0,0,60,2497.0,157.0,3.2260981912144704,83.1,831.0,10.0,60.0,100.0,0
2,1,1,0,60,291.0,11.0,4.770491803278689,68.0,68.0,1.0,68.0,68.0,1
2,5,0,0,60,510.0,15.0,5.795454545454546,44.833333333333336,269.0,6.0,15.0,68.0,1
2,6,1,1,60,883.0,36.0,3.3574144486692017,61.5,369.0,6.0,45.0,75.0,0
0,0,0,0,120,403.0,42.0,2.741496598639456,67.75,271.0,4.0,60.0,75.0,0
0,5,0,0,30,557.0,34.0,3.146892655367232,86.28571428571429,604.0,7.0,60.0,100.0,0
2,0,0,0,120,3314.0,107.0,4.2541720154043645,61.083333333333336,733.0,12.0,23.0,96.0,0
0,5,0,0,60,1161.0,33.0,3.9489795918367347,79.0,948.0,12.0,56.0,91.0,0
2,9,1,0,30,2178.0,134.0,3.5763546798029555,86.25,345.0,4.0,79.0,92.0,1
2,7,0,0,60,2802.0,161.0,3.343675417661098,54.333333333333336,326.0,6.0,38.0,70.0,0
2,3,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,0,1,1,60,3392.0,138.0,4.522666666666667,67.33333333333333,404.0,6.0,44.0,84.0,1
0,4,0,0,120,1120.0,39.0,4.590163934426229,66.0,396.0,6.0,42.0,88.0,0
0,6,0,0,60,4796.0,119.0,5.021989528795811,76.83333333333333,922.0,12.0,68.0,85.0,0
0,6,0,0,60,2493.0,184.0,2.2663636363636366,81.33333333333333,1220.0,15.0,71.0,90.0,0
2,1,0,0,120,25.0,3.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,1
1,10,1,0,30,3117.0,81.0,5.870056497175141,71.55555555555556,644.0,9.0,54.0,82.0,0
2,2,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9,0,0,60,201.0,14.0,2.8714285714285714,18.0,18.0,1.0,18.0,18.0,1
0,4,0,1,60,536.0,28.0,2.576923076923077,0.0,0.0,0.0,0.0,0.0,1
0,9,0,1,60,1445.0,110.0,2.3844884488448845,53.666666666666664,483.0,9.0,22.0,77.0,1
2,6,1,0,120,1369.0,52.0,6.914141414141414,73.4,367.0,5.0,64.0,100.0,0
2,1,0,4,180,413.0,24.0,4.049019607843137,75.0,675.0,9.0,51.0,82.0,1
2,0,1,0,120,31.0,6.0,1.55,0.0,0.0,0.0,0.0,0.0,1
2,6,1,0,30,2823.0,166.0,2.730174081237911,91.11111111111111,820.0,9.0,70.0,99.0,0
0,2,0,1,120,5479.0,100.0,3.8638928067700986,82.83333333333333,994.0,12.0,63.0,96.0,0
0,6,1,0,60,11488.0,272.0,4.111667859699356,88.0,1848.0,21.0,70.0,100.0,0
2,0,0,0,60,1194.0,37.0,3.6402439024390243,78.33333333333333,940.0,12.0,63.0,92.0,0
1,3,0,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,6,1,1,120,151.0,18.0,2.0684931506849313,74.66666666666667,224.0,3.0,70.0,81.0,1
2,2,0,0,30,1391.0,52.0,4.621262458471761,96.25,385.0,4.0,93.0,99.0,0
0,5,1,0,60,1104.0,101.0,2.2952182952182953,87.0,957.0,11.0,73.0,100.0,0
0,4,0,0,60,1549.0,107.0,3.1676891615541924,54.333333333333336,326.0,6.0,10.0,82.0,1
0,8,1,1,120,323.0,33.0,2.2430555555555554,78.9090909090909,1736.0,22.0,41.0,100.0,1
0,5,1,0,30,1673.0,95.0,4.021634615384615,90.0,630.0,7.0,75.0,100.0,0
2,5,1,0,60,1227.0,62.0,3.958064516129032,87.2,872.0,10.0,75.0,100.0,0
0,6,0,2,240,1418.0,131.0,3.023454157782516,64.7,647.0,10.0,40.0,100.0,1
2,6,0,0,180,1140.0,87.0,2.159090909090909,60.875,487.0,8.0,25.0,77.0,1
2,1,1,0,60,2129.0,148.0,2.8198675496688743,70.0,350.0,5.0,63.0,77.0,0
0,4,1,0,120,3425.0,131.0,4.666212534059945,86.0909090909091,947.0,11.0,72.0,95.0,0
2,1,0,0,150,245.0,14.0,2.1120689655172415,80.0,80.0,1.0,80.0,80.0,1
0,5,0,0,60,1760.0,103.0,2.573099415204678,64.0,448.0,7.0,48.0,77.0,0
2,4,0,0,90,290.0,19.0,3.411764705882353,9.0,18.0,2.0,7.0,11.0,1
2,2,0,0,120,1351.0,74.0,2.691235059760956,71.58333333333333,859.0,12.0,33.0,92.0,0
0,6,1,0,30,1390.0,66.0,4.330218068535825,73.77777777777777,664.0,9.0,39.0,100.0,0
2,0,0,0,60,258.0,30.0,1.9111111111111112,100.0,100.0,1.0,100.0,100.0,1
1,3,1,0,120,5791.0,124.0,7.386479591836735,59.142857142857146,414.0,7.0,33.0,82.0,1
2,10,1,0,60,20391.0,205.0,10.60374414976599,86.88888888888889,782.0,9.0,73.0,100.0,0
2,10,0,0,60,4823.0,105.0,4.751724137931035,74.0,888.0,12.0,58.0,86.0,0
2,9,0,0,60,1185.0,78.0,3.923841059602649,91.0,819.0,9.0,76.0,100.0,0
2,9,0,0,60,1410.0,51.0,3.6153846153846154,75.88888888888889,683.0,9.0,30.0,97.0,0
2,10,1,0,60,1775.0,56.0,4.598445595854923,85.57142857142857,599.0,7.0,72.0,98.0,0
0,9,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,6,1,0,90,5938.0,202.0,3.1089005235602096,64.875,519.0,8.0,30.0,90.0,1
1,5,1,1,60,4261.0,232.0,2.729660474055093,80.14285714285714,561.0,7.0,59.0,95.0,0
0,3,0,0,120,35.0,1.0,3.1818181818181817,0.0,0.0,0.0,0.0,0.0,1
0,8,1,0,45,4803.0,190.0,3.734836702954899,90.11111111111111,811.0,9.0,60.0,100.0,0
1,8,1,0,60,4165.0,123.0,4.365828092243187,90.16666666666667,1082.0,12.0,77.0,99.0,0
2,0,1,0,60,917.0,36.0,4.112107623318385,87.5,350.0,4.0,82.0,94.0,0
2,5,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,1,1,0,60,4587.0,123.0,4.208256880733945,83.16666666666667,998.0,12.0,72.0,94.0,0
1,9,1,0,60,1926.0,94.0,3.5274725274725274,65.4,327.0,5.0,1.0,85.0,0
0,8,1,0,60,2153.0,82.0,3.564569536423841,71.0,355.0,5.0,45.0,100.0,0
0,10,0,0,60,4782.0,119.0,5.272326350606395,88.33333333333333,1060.0,12.0,79.0,100.0,0
0,6,0,0,90,393.0,71.0,2.0793650793650795,85.44444444444444,769.0,9.0,57.0,100.0,0
2,1,0,0,150,4290.0,154.0,4.931034482758621,98.22222222222223,884.0,9.0,94.0,100.0,0
0,3,1,0,30,539.0,31.0,3.9057971014492754,76.25,610.0,8.0,55.0,100.0,0
2,1,0,0,75,118.0,10.0,2.0701754385964914,84.0,84.0,1.0,84.0,84.0,1
0,3,0,0,120,2553.0,109.0,4.0848,61.94736842105263,1177.0,19.0,10.0,86.0,0
1,6,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
